ticker,lower_length,upper_length,target,id
ALIF-B.ST,10.847419494669802,34.01759394573417,361.65,643541
ATIC.ST,1.0,55.0,-47.22,742358
AOI.ST,15.16788042845941,16.65228269573896,650.67,250993
ABLI.ST,1.005032491963175,20.116628631591986,426.39,144172
ACRI-B.ST,31.20604081798968,46.73128359486864,80.11,1205828
AFRY.ST,19.105120917522466,36.38764555919262,20.5,5301
ACTI.ST,18.88949883654823,54.83379266692186,-206.75,5304
ACAD.ST,1.0,55.0,-114.56,667476
ALIG.ST,34.060268451621674,9.988147575781394,381.33,572678
ABB.ST,42.05441071880906,5.0,320.55,5447
ADDT-B.ST,19.411401543856464,18.07902122084096,811.81,5537
ANOD-B.ST,45.0,11.669549265082154,606.96,5442
ACRI-A.ST,4.671622637823027,49.65056206852324,-36.13,1024589
ALFA.ST,16.065570882826307,28.870473623015425,245.92,5580
AAK.ST,22.454003569301296,10.41076020693243,320.75,26268
ALLEI.ST,19.458496950644136,10.38462882390316,807.34,1455120
ACE.ST,6.238311061509594,28.274766450511034,-146.78,941919
ALLIGO-B.ST,20.559427597034507,49.051452143831035,737.29,765297
ANNE-B.ST,8.71486985076403,9.450541979875773,330.52,1166180
ANOT.ST,1.0,54.87952512620475,352.16,5480
ASSA-B.ST,6.063053149757129,54.91292355169744,56.69,5271
ATORX.ST,11.021580087658478,25.489276450407782,937.06,707779
ARP.ST,32.6030307200892,12.219211909665074,1515.31,388806
AMBEA.ST,19.296513646088812,16.331732769867173,467.18,741458
ARION-SDB.ST,14.854061559646569,30.186047271665593,132.3,861076
ARISE.ST,17.474219880598433,16.413405994909056,835.94,220127
AZN.ST,36.23276102172361,53.41307878596987,-8.0,3442
ARJO-B.ST,11.317778137328059,53.19815688693143,-8.93,810953
ARPL.ST,10.81632087274826,46.38009595897496,109.94,1232120
AQ.ST,24.47999357831717,38.306119787000334,651.09,5534
ATCO-A.ST,13.394699370395829,29.455094536771142,311.43,5234
ATT.ST,19.194186420985744,14.856634426752187,644.41,612517
ATRLJ-B.ST,17.14145881272572,6.592119105355432,351.64,5374
ATCO-B.ST,27.13010669397711,36.90424046435614,258.0,5235
AZA.ST,18.471621208554822,47.44477549302516,161.83,5361
AXFO.ST,15.380267895319262,13.7554236371736,562.07,5465
BACTI-B.ST,8.413446290007995,54.698353579148936,28.87,488231
B3.ST,24.383790948052194,23.022456644655854,720.75,665185
BEIA-B.ST,34.554361723927634,26.417661407640864,352.03,5303
BALCO.ST,8.902756035337314,37.59592542192635,226.99,790858
BEGR.ST,4.872053359406536,5.260514438722737,870.49,59050
BRG-B.ST,1.8046842031444394,42.507215747248374,40.38,377996
BEIJ-B.ST,15.7343223628905,11.082758379079664,101.16,5274
ALIV-SDB.ST,40.57329676215893,6.5660941849213845,211.4,5236
BERG-B.ST,31.20604081798968,46.73128359486864,923.33,742356
BETCO.ST,33.767565955094256,5.0,365.64,856638
BIOG-B.ST,7.4572591959529735,9.61692973843989,182.48,5349
BESQ.ST,36.23276102172361,53.41307878596987,142.64,483939
BHG.ST,19.361411304153588,32.93449142228758,674.1,838544
BINV.ST,14.099482437374672,54.90782098725144,17.9,5505
BETS-B.ST,41.331901758454734,5.076968767575957,935.87,5482
BILL.ST,28.276225326694426,18.13603974643078,228.8,5556
BIOA-B.ST,27.802183989261824,5.58596150256313,2479.45,791946
BICO.ST,14.790663839006685,39.61613078346571,2732.68,702377
BONAV-A.ST,5.327260688654205,26.05538125025261,-105.39,663401
BORG.ST,29.87279130069669,29.515249212560303,913.15,78529
BILI-A.ST,11.705133071353192,46.04728782584078,192.26,5276
BOL.ST,4.976982147263074,54.90634792322587,-59.81,5564
BIOT.ST,27.842298000801065,7.134473531386472,154.78,5484
BONAV-B.ST,1.0,23.020980780899734,-86.89,663399
BOUL.ST,19.348968206913256,41.0162246721079,234.81,299736
BONG.ST,39.19154167151069,7.7131235937927505,569.04,5307
CALTX.ST,25.55718796236638,11.431814992595914,348.0,863757
BURE.ST,13.68241831576755,19.340539734754607,238.03,5277
BTS-B.ST,9.743572929259072,29.591376730036266,285.9,5503
BOOZT.ST,38.98167039228882,25.487922461553076,695.62,757760
BMAX.ST,16.460723311199615,14.973195881928326,731.58,233288
BULTEN.ST,19.54042057445076,9.984343302752997,293.31,290011
BONEX.ST,43.02033039405522,8.989696431161422,2309.69,765299
CANTA.ST,4.330614654405764,20.768761847574773,819.37,549022
BRIN-B.ST,16.454183752534117,18.86259235643893,670.52,694166
BUFAB.ST,17.846300518360806,5.0,923.96,462932
BFG.ST,38.90030796615662,29.83256587294723,698.43,1290782
CAMX.ST,40.46758115755626,5.0853877385592945,2267.75,613452
BRAV.ST,27.95834502164735,19.79136469865749,37.2,602637
COLL.ST,19.348968206913256,41.0162246721079,0.0,559858
CAST.ST,13.931062907444376,49.21603101800297,99.42,5353
CAT-B.ST,7.940462326446062,20.497690564817205,358.13,159629
CLAS-B.ST,27.059881350306746,8.821515728351665,820.73,5457
CATE.ST,37.71001366607556,7.955588868235048,242.87,41007
CBTT-B.ST,33.061183716653375,5.0264057590112,658.92,513577
CTM.ST,1.0524124302874318,23.747597712069037,423.2,632719
CEVI.ST,3.6337292041570324,11.36339131282612,165.2,81967
CIBUS.ST,21.665333889980648,47.07618466522015,80.9,831975
CS.ST,11.315677127876633,28.53574159209343,232.11,620656
CCC.ST,21.428619091123398,20.599361011376534,28.29,1139606
CAT-A.ST,3.114052038889156,46.85686620522523,-259.34,159628
CLA-B.ST,29.87936636607593,53.18073351939744,-10.37,163148
CNCJO-B.ST,4.088424207519495,51.07829084930512,97.68,5279
CINT.ST,1.0,51.44294119261924,-26.14,1192970
COIC.ST,1.0,55.0,-52.87,298354
CCOR-B.ST,41.7943683143365,5.043564578845978,480.9,5356
CTEK.ST,1.9635947416860433,22.44165622805881,129.11,1279465
CORE-A.ST,30.31198348058845,34.25321307416296,173.23,181790
CORE-D.ST,12.069544046242413,43.09612989538674,71.9,1242472
COOR.ST,4.595220512344739,38.84159901622761,80.46,572375
CTT.ST,39.659183150252474,5.696698186577459,247.0,5425
CORE-B.ST,17.94910378360857,19.608473629597505,252.02,811076
CRED-A.ST,39.56112270102569,49.730333175192364,55.66,338588
DEDI.ST,34.23857162113229,10.225155190026793,1363.73,286778
CORE-PREF.ST,16.962216782173495,21.942070841615845,292.63,216649
CRAD-B.ST,14.989736983338432,24.180142925985503,450.18,88447
DOM.ST,30.68826386721066,47.80446874279472,233.79,611718
DIOS.ST,38.511161734590374,54.88788351629792,78.86,43267
DORO.ST,36.23276102172361,53.41307878596987,-60.29,5310
DUNI.ST,11.901099562215208,5.0,251.39,102327
DUST.ST,1.1852847485712807,12.184907058400947,73.92,538819
EMPIR-B.ST,19.348968206913256,41.0162246721079,0.0,5382
EGTX.ST,2.6290352980034872,13.918112561558416,508.06,283294
DURC-B.ST,2.612741639480256,55.0,-76.25,5454
EAST.ST,22.629219008334886,7.668127255854019,700.28,100687
ELAN-B.ST,9.37081516707616,46.03607160537067,124.02,5311
ELUX-A.ST,13.339535650833827,44.46396642257442,127.12,5237
ELUX-B.ST,1.0,55.0,38.66,5238
ELTEL.ST,9.19544930061752,22.278036352152387,307.09,537416
ELON.ST,1.0,21.527395460006566,246.43,178908
EPRO-B.ST,37.034314278072245,5.4948066853727955,313.86,1072320
EKTA-B.ST,35.05535042260517,14.36615747142393,447.51,5280
EMBRAC-B.ST,1.8521461462930713,38.94177664699455,3.99,707695
ENEA.ST,29.351036335856392,53.375528564750574,179.82,5416
ENGCON-B.ST,21.922302542971455,9.131416585198322,698.1,1418985
ENRO.ST,12.375765355003077,49.81219298056644,8.48,5491
EOLU-B.ST,16.788714008664254,13.598660559412952,624.93,178628
EPI-B.ST,36.954179284078876,7.469216393871338,142.36,861431
EPIS-B.ST,6.6443493899831445,30.248593488206783,84.65,255388
EPEN.ST,11.594294674044011,5.085960838711291,958.93,5478
EQT.ST,5.26576339227951,23.70835992607436,76.99,1001617
EPI-A.ST,22.95030032201653,47.601634618462754,49.49,861430
ERIC-B.ST,5.821554298351115,55.0,85.32,5240
ERIC-A.ST,1.0,35.34463299713269,62.76,5239
ESSITY-B.ST,11.916031304337446,14.42267269092722,382.04,764241
ESSITY-A.ST,12.380024142668189,16.494086066938593,418.35,764223
EVO.ST,41.59263912461421,40.00788610568462,376.99,549768
EWRK.ST,31.442593013820826,20.775781550303147,820.49,127201
FABG.ST,6.975498731551786,10.182746574439484,66.57,5300
FG.ST,23.138217133734354,13.984044192779,375.48,1165693
EMIL-PREF.ST,25.296274293086075,15.934378153640889,39.04,1282321
FAG.ST,37.007727595603434,22.776729768960102,825.93,5314
BALD-B.ST,24.837990901185734,16.76545825782684,427.05,5459
FASTAT.ST,1.0115781937067347,52.97655855591334,-67.43,346549
FPAR-D.ST,7.177025298190285,14.90507445424394,257.61,1025156
FPAR-A.ST,5.649653405844019,13.039242232970611,429.64,5357
FOI-B.ST,26.174823599816843,32.36746160523089,63.56,488741
EMIL-B.ST,16.967872827456922,6.282461742371238,548.2,1411569
FMM-B.ST,1.2597958454767557,14.810984869801404,4.33,743016
FING-B.ST,3.267800791032944,47.24483287018211,844.74,5468
FNM.ST,31.20604081798968,46.73128359486864,809.77,795795
FPIP.ST,26.062735778722022,29.454025913850526,48.9,210208
FNOX.ST,23.37150777985331,26.929520540717405,567.55,79687
G5EN.ST,10.275483971741565,31.098110111600203,14.73,152492
HAV-B.ST,1.1498045986151033,23.594492522734445,598.03,5362
GARO.ST,11.667764740115182,20.742818848228573,159.7,643540
GRNG.ST,28.70563118541166,5.0,-18.38,510194
GPG.ST,3.7474666596918023,5.0,362.56,1109972
HANZA.ST,25.504361164793472,13.942160021641937,1648.51,488235
GIGSEK.ST,7.4572591959529735,9.61692973843989,750.45,944557
HEM.ST,40.0316055088447,6.685657709412194,474.35,1220100
GREEN.ST,26.557146290569015,52.602836848999516,265.55,837354
HNSA.ST,7.515021659554177,45.961885785020186,191.67,98087
HEBA-B.ST,9.506536770268486,20.682074273100998,226.48,5363
HM-B.ST,1.0,55.0,158.48,5364
GETI-B.ST,44.420130745975854,19.32101571499418,167.41,5282
HEXA-B.ST,13.750990948551872,18.41686389907807,164.16,5286
HTRO.ST,7.470218715595625,40.84885753120371,346.26,299737
HPOL-B.ST,38.30428859694101,34.480314024132895,308.24,130828
HUSQ-B.ST,13.945129878067714,23.796535906116645,361.69,45189
HUM.ST,21.778229285855932,34.322324337555116,195.84,644519
HUSQ-A.ST,10.528174567919512,27.12441584655606,109.22,45188
IAR-B.ST,43.3180740594085,54.02479878998215,766.18,5424
HOLM-A.ST,1.0,40.2305333513171,-28.77,5250
HOFI.ST,21.215818775472297,19.234069084006126,857.73,550518
HUFV-A.ST,12.60571425441897,9.9993654033833,119.72,5287
HOLM-B.ST,28.141580681556,6.313101633670477,-4.71,5251
IS.ST,38.14957397141702,15.161540669842989,807.74,745828
HMS.ST,21.971939332660515,5.762310439710174,187.91,98412
IMMNOV.ST,1.7359860093958677,44.0731230475438,2062.37,612775
INDU-A.ST,9.719505764978528,51.7460765006893,53.39,5244
INDU-C.ST,8.888701901593468,14.65897462599392,140.39,5245
INDT.ST,12.864155587913249,13.713861926847189,424.21,26607
IBT-B.ST,8.783244775121739,13.442925673237179,1158.45,645576
INFREA.ST,7.017112665710473,54.726408890695176,415.55,844356
IPCO.ST,6.985466524743722,8.514006736225108,574.03,746877
INVE-A.ST,36.99977394595717,5.0,136.39,5246
INWI.ST,26.754226743693078,35.79037004026359,352.84,507540
IVSO.ST,16.090631216069568,36.63739729465321,281.4,43788
IRLAB-A.ST,2.205054100708751,38.52337550892011,488.79,732156
INTRUM.ST,9.995898988186767,48.90587181954727,58.49,5583
INSTAL.ST,25.302783496155424,15.753147971761967,450.61,752039
INVE-B.ST,17.547491085910675,7.023770626193566,176.71,5247
JM.ST,17.740311699326035,5.0,226.62,5501
ITAB.ST,33.222974587040625,38.94945279216366,560.08,134988
ISOFOL.ST,18.55439734144415,44.59990924934168,-40.75,741998
JOMA.ST,9.974872408188757,23.188931149280496,272.82,965358
K2A-B.ST,11.35396070911353,12.735093062900834,567.36,971402
K2A-PREF.ST,30.985632930287867,9.056584599276437,166.92,552344
KABE-B.ST,44.84655184459955,6.1644234245745455,343.8,5319
KAR.ST,17.413208798526277,12.458131775669337,-14.58,949326
KDEV.ST,8.472538460841031,48.90712517147065,32.08,285632
KINV-A.ST,31.66608881044562,54.51706940858023,-128.8,5368
KNOW.ST,1.8521461462930713,38.94177664699455,71.56,5428
KFAST-B.ST,24.30232397037613,9.832841953944023,840.95,1022591
KINV-B.ST,31.24483820241591,50.44985583279415,-114.29,5369
KLARA-B.ST,17.790754195893005,52.4387924120479,161.96,1310966
KIND-SDB.ST,34.90280232374832,5.0,-0.49,56267
LAGR-B.ST,31.340792224256994,15.449829462610936,366.7,5536
LATO-B.ST,23.870630022162693,5.072702330187519,269.27,5321
LAMM-B.ST,1.6011140600409104,50.00705965274456,-33.34,5399
LIFCO-B.ST,9.19544930061752,22.278036352152387,692.23,520898
LIME.ST,26.681844893458038,22.252663274784663,213.86,910303
LINC.ST,3.2066921369689205,6.5840352441864045,592.28,1233195
LOGI-A.ST,13.339535650833827,44.46396642257442,555.55,85228
LIAB.ST,29.146771692287423,13.884939322036617,381.07,59810
LOGI-B.ST,6.478159864039388,17.531744548926284,881.83,1306448
LUC.ST,3.932978648360144,26.83755786298266,191.81,325050
LUMI.ST,18.45776886614948,31.940836700167846,308.88,7010
LOOMIS.ST,34.66373987102431,23.947303354617546,44.88,154930
LUND-B.ST,10.150027501951039,12.415109281016115,161.72,5375
MEAB-B.ST,39.56112270102569,49.730333175192364,155.16,5429
LUG.ST,14.258042888746004,5.0,1068.9,528238
MAHA-A.ST,12.727417582228998,20.355841962370768,401.29,678596
MCAP.ST,39.8001822535936,5.062012104457981,783.42,46487
MANG.ST,9.995898988186767,48.90587181954727,-10.0,362522
MCOV-B.ST,39.75787025313904,53.135336308611116,123.38,756355
MVIR.ST,1.0,14.47191401487919,-68.53,5380
MEKO.ST,34.51378538935322,7.5886505244487,145.05,5474
IMMU.ST,2.3769710593879068,14.299703858904401,289.38,409455
MSON-A.ST,9.995898988186767,48.90587181954727,-153.91,5443
MSON-B.ST,19.348968206913256,41.0162246721079,240.49,5444
MSAB-B.ST,23.771625188313987,25.47296109027186,260.68,330177
MOB.ST,43.14713932662208,31.658264248650852,1647.99,262018
TIGO-SDB.ST,9.19544930061752,22.278036352152387,297.23,6048
MIPS.ST,44.50988791188577,42.40828271899197,27.13,740416
MILDEF.ST,24.272791500072167,11.128443113657877,498.28,1235164
MTG-B.ST,4.599931725612391,12.39073565697318,19.96,5438
MTG-A.ST,3.110914920227011,40.562208144042614,-99.32,5437
MOMENT.ST,4.714098315230699,54.91351449458533,102.59,33127
MMGR-B.ST,43.016551897702534,26.440232250969306,1651.76,1374804
MTRS.ST,34.53123883024407,23.429834789685533,1281.05,755803
MYCR.ST,22.629219008334886,7.668127255854019,267.13,5466
NICA.ST,2.4287903278140184,32.97723319795476,238.9,605176
NAXS.ST,11.15018548937618,28.15406752313966,160.99,79667
NCC-A.ST,1.0,15.564955564758753,79.36,5293
NELLY.ST,4.741945300270228,6.952739161644118,2169.94,262988
NETEL.ST,15.677031035571177,14.951538783669346,815.07,1290780
NMAN.ST,26.261174641648577,12.336428745290508,81.05,80187
NCC-B.ST,6.406386812570126,26.15098056131958,278.64,5294
NEWA-B.ST,20.595822472678428,14.617582748850195,866.09,5324
NCAB.ST,24.801420648297835,36.794750002978695,829.27,856458
NETI-B.ST,10.864248036319175,5.0500912778214735,755.71,5440
NGS.ST,1.0,55.0,-14.7,659798
NIBE-B.ST,14.05103734917834,15.805773481594349,262.98,5325
NIL-B.ST,2.3172937223376175,55.0,33.44,569438
NOBI.ST,1.0,48.03317253325406,-7.79,5586
NIVI-B.ST,30.238573684142338,34.30045812971851,-27.17,1311324
NOLA-B.ST,37.19640061958168,32.5101365570031,-92.77,5327
NDA-SE.ST,25.093476632635266,6.786173637896726,140.87,5249
NORVA.ST,25.154343973730235,15.085978656243721,535.53,1314433
NPAPER.ST,26.07538221966017,26.788104497639726,1233.99,1151108
NTEK-B.ST,30.456921707513228,7.990000653141925,377.0,5452
NWG.ST,36.9597618762184,13.694022342012842,180.13,1163873
NORB-B.ST,17.116154244875734,5.0066939699674755,421.46,1289307
NP3.ST,17.365144351934024,19.88111114333551,438.95,522855
NOTE.ST,38.503497421568504,22.25428676002373,-61.68,6331
SAVE.ST,15.391283183337471,51.83637794699965,142.57,301286
NP3-PREF.ST,12.539799126842162,18.28352065405375,169.38,832753
NYF.ST,9.363898634586063,16.24950827098627,501.87,907825
OEM-B.ST,16.524691064803307,23.3252583695122,1123.95,5329
ORES.ST,4.544509532924051,51.45203846876329,60.43,5302
ONCO.ST,9.008966087805133,52.17883653083123,2821.12,730897
ORX.ST,14.405048086443923,14.755438694597295,305.97,28567
ORRON.ST,12.295805056595167,14.710412919477452,1024.66,5698
OP.ST,1.0224384676682288,7.9453333106722654,454.86,460955
ORTI-B.ST,7.4572591959529735,9.61692973843989,371.77,5390
OP-PREF.ST,7.177025298190285,14.90507445424394,162.8,563251
ORTI-A.ST,33.68965828084319,55.0,-41.65,5389
OVZON.ST,5.585970234161083,14.229055177842609,1371.01,852674
OX2.ST,9.810605381608303,7.568448207444032,498.83,1243431
PNDX-B.ST,9.19544930061752,22.278036352152387,248.25,572898
OP-PREFB.ST,45.0,55.0,-66.0,656979
PEAB-B.ST,20.32831076288483,53.30647520934369,95.45,5330
PIERCE.ST,1.8046842031444394,42.507215747248374,101.66,1207123
PION-B.ST,6.757586698562486,43.5861343116289,86.19,5450
PLAZ-B.ST,7.4572591959529735,9.61692973843989,256.68,445784
PRIC-B.ST,1.0,51.9933647170593,4.61,5395
PREC.ST,14.495516564566884,27.110904854653857,73.16,5490
PROF-B.ST,4.741945300270228,6.952739161644118,883.55,5331
PREV-B.ST,4.741945300270228,6.952739161644118,428.73,5394
PRFO.ST,9.220514044808322,7.302543542844498,398.46,1245765
PACT.ST,8.375479739035816,16.9708472873087,762.71,5453
PENG-B.ST,1.8521461462930713,38.94177664699455,-7.37,861575
PROB.ST,1.0,55.0,-117.78,7009
QLINEA.ST,1.005032491963175,20.116628631591986,1944.21,910455
RAIL.ST,3.485187618250702,40.9564050769947,32.33,839314
QLIRO.ST,21.80361048543376,30.11674978568548,240.7,1142999
RATO-A.ST,2.205054100708751,38.52337550892011,23.31,5396
RATO-B.ST,1.8521461462930713,38.94177664699455,72.67,5397
READ.ST,32.39880219495194,47.61149991643246,470.45,1139016
RIZZO-B.ST,1.8046842031444394,42.507215747248374,-599.74,5345
RAY-B.ST,8.956928469688432,14.893575771834367,933.57,5410
REJL-B.ST,28.823801190561916,11.353133712706985,315.51,62367
RESURS.ST,40.25543717645808,5.33854154170902,415.07,653461
SAGA-A.ST,15.00759565104241,5.051072216523663,402.53,96768
RROS.ST,33.266854101766235,16.708279454829647,308.68,5332
SAAB-B.ST,14.61157845665265,29.919203829184024,1432.55,5401
RVRC.ST,35.90259565634701,6.772665204940105,638.68,1241651
SAGA-D.ST,5.097367444255961,53.539128809302504,52.11,703653
SAGA-B.ST,10.197496019426557,5.973690279909461,416.94,405815
SBB-B.ST,36.23276102172361,53.41307878596987,189.34,517316
SAMPO-SDB.ST,3.751015180832479,38.320330643258416,-5.23,1501882
SBB-D.ST,8.313198111396506,13.531869359300925,551.56,913957
SAND.ST,10.311637104002598,18.27733296861131,161.86,5471
SANION.ST,5.342098778229465,13.878404812067558,4188.58,475457
SAS.ST,2.8465783616607716,26.211269859662206,110.58,5535
SDIP-PREF.ST,30.30248007314271,51.99694159969265,-42.11,544199
SCA-A.ST,6.825553120260748,25.273128784608303,139.49,5262
SHOT.ST,5.403943901584972,9.070693671245252,639.81,613140
SCA-B.ST,33.16036384209738,22.717678006006608,23.36,5263
SEAF.ST,2.5408567195050753,23.763368802770025,5.16,980416
SDIP-B.ST,22.629219008334886,7.668127255854019,62.55,752256
SCST.ST,33.12243099232319,8.20628620809213,634.5,488892
SEB-C.ST,37.13149446598231,5.0,178.28,5256
SECT-B.ST,17.7752086195491,23.275730244380068,552.21,5426
SEB-A.ST,33.55040801964628,5.223673761567255,315.9,5255
SEDANA.ST,5.763884381047779,8.644742832925807,337.91,765295
SECU-B.ST,15.421863219051543,15.312592504469775,88.46,5270
SGG.ST,10.05895673270662,5.0,221.24,5497
SEZI.ST,24.27431252174984,13.932292022091554,167.54,132471
SIVE.ST,5.794114100674644,30.622019837709743,608.37,804998
SINT.ST,11.398647939871958,18.271190481313575,180.15,5406
SKF-A.ST,1.1357664412563353,13.525446732390819,63.68,5258
SINCH.ST,18.45776886614948,31.940836700167846,1624.49,599956
SKIS-B.ST,14.790663839006685,39.61613078346571,264.83,5339
SLEEP.ST,39.22981475703712,14.145481898484482,533.12,1236426
SKA-B.ST,8.577029029651289,20.146717825685197,425.83,5257
SKF-B.ST,45.0,14.4620636408311,47.97,5259
SSAB-A.ST,4.372226096794803,5.711019278364634,512.42,5260
SOF-B.ST,10.777880302618563,38.53821032684314,230.95,5418
STAR-A.ST,7.782856970096154,8.352476592626136,834.81,569319
SSAB-B.ST,5.912047522189468,5.246565939848015,758.19,5261
SFAB.ST,38.83122636782117,5.0,768.7,1310582
STAR-B.ST,20.201819194050195,10.40905062283742,1725.19,5528
STEF-B.ST,41.86086275272089,36.86284868669637,-27.3,273449
STWK.ST,6.634802888933171,13.497989356445107,848.92,5373
SF.ST,33.53932911953782,6.7610246973156105,-136.71,614237
STE-R.ST,1.0,49.85323376912568,16.73,5422
STRAX.ST,1.3816367755821224,33.08200049589047,-116.13,5481
STOR-B.ST,15.53239606835066,18.615252740588147,346.65,1284767
STE-A.ST,1.8046842031444394,42.507215747248374,7.06,5421
SVIK.ST,44.757972517096455,19.86646558259016,631.14,5500
SVED-B.ST,36.62800425279358,7.078658695306262,366.5,5335
SVOL-A.ST,1.7783719972043017,35.1550516164786,-123.76,5336
SHB-A.ST,42.45305955769037,23.614861831923786,265.06,5264
SWEC-A.ST,6.434190829873208,39.47642594651385,455.9,5408
SHB-B.ST,43.14713932662208,31.658264248650852,269.37,5265
SVOL-B.ST,29.924814629326605,41.70569450695074,-51.55,5337
SWEC-B.ST,23.175389491059846,43.19186533385997,242.26,5409
SWED-A.ST,30.923396931091798,5.129441491377364,649.77,5241
SYNACT.ST,1.6334381023970832,18.77860408738932,870.14,674279
SLP-B.ST,28.293462671667,6.118251750025229,576.94,1370669
SOBI.ST,39.481083753439236,28.347183681700873,417.67,51308
TEL2-A.ST,1.0,55.0,111.34,5385
TEL2-B.ST,19.275306102066715,28.82722305709739,112.05,5386
SYNSAM.ST,9.995898988186767,48.90587181954727,116.39,1296601
SYSR.ST,26.489391875324337,6.381010465166509,487.3,97407
TELIA.ST,22.561652665562903,38.2154747249128,156.38,5479
TFBANK.ST,29.260459108594095,10.743973057222723,186.19,666685
TETY.ST,18.362753188297898,29.992406113854358,-124.61,6081
THULE.ST,21.981373564005892,12.949145952755787,144.68,521491
TIETOS.ST,15.715669904227179,43.07416032112517,143.3,5455
TOBII.ST,10.842585676051378,40.92281535674929,122.53,556803
TDVOX.ST,19.33527497999748,5.0,1006.64,1314432
TRAC-B.ST,36.42594022184729,8.922851961799143,173.51,5472
TRAD.ST,8.962997556912347,24.704167311702836,133.08,28527
TRANS.ST,13.994394175067365,16.294445312096236,649.2,564938
TRUE-B.ST,7.336512484211299,8.48653441868143,563.39,1286052
TRIAN-B.ST,12.019607493543974,32.87042257640957,247.94,765298
8TRA.ST,37.16564958358349,48.99698951383956,484.63,972553
VEFAB.ST,18.45776886614948,31.940836700167846,166.96,579702
TREL-B.ST,38.445548321052506,5.104663693457652,562.59,5267
TROAX.ST,27.950478667644624,28.981787121083485,521.39,551073
VPLAY-B.ST,1.005032491963175,20.116628631591986,135.03,945460
VESTUM.ST,16.18714710182751,31.32107604707326,592.37,126555
VPLAY-A.ST,6.1299232768147665,55.0,35.34,945461
VBG-B.ST,36.23276102172361,53.41307878596987,805.3,5342
VICO.ST,9.642915930001154,5.0,683.75,614837
VIT-B.ST,45.0,5.0,426.72,5526
VIVE.ST,1.8046842031444394,42.507215747248374,127.52,237353
VNV.ST,13.077846456705476,14.849207758857698,81.24,87027
VITR.ST,15.523674694953801,46.27421564058841,57.73,5508
VOLO.ST,15.554041729131892,52.772584268424076,160.57,709195
VOLO-PREF.ST,17.398370723297283,55.0,27.92,568098
VOLV-A.ST,12.025534889962014,5.095094230267834,176.16,5268
VOLV-B.ST,39.80436896020089,5.079622407990815,169.99,5269
WIHL.ST,17.60254583431346,7.0548578284940335,1.26,18813
VOLCAR-B.ST,8.820359433007251,51.33340294069366,238.07,1296604
WBGR-B.ST,39.56112270102569,49.730333175192364,319.06,1148804
WALL-B.ST,18.522088448254213,26.29544956067633,213.88,5344
XANO-B.ST,1.4681103443899435,26.550772624785164,-59.91,5415
XBRANE.ST,4.123632945325434,27.966212961588354,336.67,630588
WISE.ST,22.016794963732444,13.556018833183789,716.04,74787
XSPRAY.ST,6.25780970406899,51.88998723688653,153.91,789456
XVIVO.ST,38.16302745108308,14.800855470412035,892.15,376275
